Date,Open,High,Low,Close,Volume
13/10/2011,275.290283,279.779785,274.284271,279.77478,11363800
14/10/2011,300.035034,300.100098,294.079071,296.136139,17042700
17/10/2011,292.152161,296.211212,289.289276,291.49649,8008300
18/10/2011,290.385376,296.576569,288.988983,295.550537,7593900
19/10/2011,293.963959,296.326324,289.899902,290.640656,5857100
20/10/2011,291.241241,294.739746,290.045044,292.127136,6751200
21/10/2011,295.050049,296.671661,293.643646,295.540527,6775200
24/10/2011,293.653656,300.285278,293.543549,298.508514,6846900
25/10/2011,296.846832,297.797791,291.716705,291.871857,5075900
26/10/2011,295.070068,295.385376,286.716705,293.448456,5740400
27/10/2011,299.509521,301.651642,296.94696,299.634644,7553000
28/10/2011,297.557556,301.451447,297.422424,300.370361,5010900
31/10/2011,297.842834,300.145142,296.131134,296.616608,5110400
01/11/2011,290.340332,293.048035,288.663666,289.614624,6243900
02/11/2011,292.742737,294.274261,290.530518,292.702698,4237500
03/11/2011,293.793793,299.049042,292.152161,299.049042,5334200
04/11/2011,297.047058,300.170166,296.511505,298.368378,5663900
07/11/2011,296.95697,304.694702,296.411407,304.469482,6708000
08/11/2011,304.80481,307.492493,302.102112,306.476471,6052700
09/11/2011,302.432434,305,299.629639,300.775787,7414500
10/11/2011,303.26828,303.27829,296.07608,297.83783,5731000
11/11/2011,300.950958,306.351349,299.599609,304.479492,7946000
14/11/2011,304.304291,309.349335,304.194183,306.806793,6371000
15/11/2011,306.706696,309.349335,305.555542,308.588593,5346600
16/11/2011,306.346344,309.459473,305.610596,306.041046,5211700
17/11/2011,305.330322,306.451447,298.68869,300.735748,6979600
18/11/2011,301.3013,302.552551,297.17218,297.737732,6568800
21/11/2011,294.174164,294.544556,286.331329,290.760773,5996500
22/11/2011,290.290283,292.777771,287.907898,290.290283,4805700
23/11/2011,287.962952,290.415405,285.340332,285.340332,4646900
25/11/2011,282.877869,287.422424,280.945953,281.781769,3121600
28/11/2011,289.974976,294.704712,288.538544,294.389404,5652100
29/11/2011,294.234222,295.475464,290.955963,291.756744,3659900
30/11/2011,299.274261,300.055054,296.341339,299.994995,6787200
01/12/2011,300.300293,308.308319,299.799805,307.1922,7233900
02/12/2011,308.833832,312.312317,308.438446,310.490479,8163200
05/12/2011,314.134125,316.266266,311.511505,313.138153,6388600
06/12/2011,311.806793,314.624634,310.43042,312.197205,4648300
07/12/2011,311.151154,313.143158,309.359344,312.007019,4510000
08/12/2011,310.830841,314.039032,307.957947,308.333344,4821300
09/12/2011,309.309296,314.879883,308.813812,314.024017,5526800
12/12/2011,311.251251,313.403412,310.455444,313.007996,4363400
13/12/2011,314.694702,318.598602,311.736725,313.128143,8048300
14/12/2011,311.236237,312.472473,306.551544,309.34433,7799500
15/12/2011,311.571564,312.312317,309.654663,310.080078,4812300
16/12/2011,312.472473,314.974976,311.046051,313.293304,8909600
19/12/2011,314.319305,314.564575,310.310303,311.226227,4282700
20/12/2011,314.314301,316.236237,314.309296,315.500488,4771600
21/12/2011,315.320313,316.226227,309.789795,313.223236,4990800
22/12/2011,314.289276,316.181183,313.818817,315.165161,3640900
23/12/2011,316.316315,317.657654,315.595581,316.886902,2904400
27/12/2011,316.341339,322.567566,316.316315,320.445435,3209500
28/12/2011,321.696686,322.822815,319.369354,320.170166,4250100
29/12/2011,321.066071,321.821808,317.917908,321.521515,3147600
30/12/2011,321.331329,323.703705,321.331329,323.273285,3561000
03/01/2012,326.796783,334.409424,326.511505,333.038025,7345600
04/01/2012,332.847839,335.460449,330.640656,334.474487,5722200
05/01/2012,331.396393,332.317322,328.443451,329.834839,6559200
06/01/2012,329.904907,330.330322,325.220215,325.335327,5380400
09/01/2012,323.573578,323.823822,310.925934,311.541534,11633500
10/01/2012,315.190186,317.217224,308.763763,311.881897,8782400
11/01/2012,312.062073,315.01001,310.87088,313.293304,4795200
12/01/2012,315.925934,316.761749,313.563568,315.135132,3746600
13/01/2012,313.443451,313.788788,310.840851,312.8078,4609900
17/01/2012,316.306305,316.306305,313.153168,314.604614,3814700
18/01/2012,313.628632,317.317322,311.371368,316.771759,5517800
19/01/2012,320.815826,320.815826,316.046051,320.105103,12597900
20/01/2012,295.560547,295.795807,291.141144,293.2883,21131400
23/01/2012,293.293304,294.624634,291.871857,293.05304,6818900
24/01/2012,293.453461,294.134125,289.289276,290.755768,6105400
25/01/2012,289.044037,289.644653,283.47348,285.030029,9965400
26/01/2012,286.276276,287.527527,282.557556,284.33432,6445900
27/01/2012,285.67569,290.450439,284.949951,290.280273,7227700
30/01/2012,289.314301,290.290283,286.987,289.134125,4656300
31/01/2012,291.791779,292.292297,287.862854,290.345337,4280500
01/02/2012,292.762756,293.04303,289.859863,290.705719,4636700
02/02/2012,292.727722,293.498505,291.331329,292.847839,4824500
03/02/2012,295.625641,298.833832,294.319305,298.46347,6330600
06/02/2012,297.802795,305.720734,297.302307,304.849854,7351800
07/02/2012,303.878876,305,302.18219,303.68869,4180000
08/02/2012,304.624634,305.980988,302.672668,305.230225,3669100
09/02/2012,306.316315,307.557556,304.80481,306.036041,4524800
10/02/2012,304.244232,304.369354,302.302307,303.25827,4645700
13/02/2012,305.555542,307.227234,305.315308,306.406403,3628900
14/02/2012,306.07608,306.306305,302.682678,305.185181,3603700
15/02/2012,306.771759,306.771759,301.581573,303.083069,4846900
16/02/2012,301.7117,304.709717,299.164154,303.563568,5056700
17/02/2012,302.787781,304.11911,301.501495,302.62262,4893300
21/02/2012,302.237244,309.249237,301.74173,307.307312,4956600
22/02/2012,306.286285,308.6987,303.658661,304.274261,3930000
23/02/2012,303.803802,304.274261,300.475464,303.358368,4105800
24/02/2012,303.978973,306.131134,303.058044,305.255249,3867300
27/02/2012,303.598602,306.486481,302.832825,304.959961,3624100
28/02/2012,305.305298,310.19519,304.144135,309.504517,5689500
29/02/2012,309.609619,313.113098,308.058044,309.434448,6267500
01/03/2012,311.441437,313.163177,309.384399,311.511505,4470900
02/03/2012,311.31131,312.312317,310.470459,310.935944,3143400
05/03/2012,310.525513,311.556549,305.996002,307.432434,3183400
06/03/2012,304.329315,304.709717,297.217224,302.782776,6342400
07/03/2012,304.829834,305.900909,303.233246,303.703705,2526400
08/03/2012,305.325317,306.056061,303.478485,303.873871,2688300
09/03/2012,304.279266,306.256256,300.300293,300.425415,5335800
12/03/2012,300.300293,303.803802,299.929932,302.877869,3334600
13/03/2012,304.679688,309.234222,303.078064,309.199188,4487100
14/03/2012,307.8078,311.701691,307.037048,308.303314,5867900
15/03/2012,308.608612,312.062073,307.722717,310.875885,4865300
16/03/2012,310.755768,313.26828,310.335327,312.832825,6094800
19/03/2012,311.871857,318.953949,310.930939,317.307312,4341200
20/03/2012,315.775787,318.348358,313.948944,317.062073,3077900
21/03/2012,317.62262,324.019012,316.571564,320.310303,4934200
22/03/2012,319.56958,324.724731,315.815826,323.348358,4815500
23/03/2012,323.623627,324.574585,320.770782,321.616608,3876500
26/03/2012,322.822815,325.070068,320.090088,324.98999,3634700
27/03/2012,323.838837,327.077087,322.722717,323.833832,4010300
28/03/2012,326.341339,329.624634,325.865875,328.208221,5072700
29/03/2012,327.047058,328.623627,322.472473,324.529541,3844700
30/03/2012,326.201202,327.072083,320.820831,320.940948,4616700
02/04/2012,320.705719,324.074066,317.737732,323.783783,4563800
03/04/2012,323.028015,324.299286,319.639648,321.631622,4085700
04/04/2012,319.544556,319.819824,315.865875,317.892883,3251900
05/04/2012,316.436432,318.533539,314.599609,316.476471,4632700
09/04/2012,314.554565,317.982971,312.957947,315.735748,4361000
10/04/2012,317.077087,317.567566,312.587585,313.743744,4959000
11/04/2012,317.302307,318.318329,315.965973,318.298309,4393600
12/04/2012,321.49649,326.896912,320.450439,325.830841,11501600
13/04/2012,324.099091,324.819824,312.082092,312.61261,16302200
16/04/2012,311.811798,312.217224,301.131134,303.338348,11372800
17/04/2012,304.584595,309.154144,303.808807,305.090088,6041700
18/04/2012,304.329315,306.706696,301.706696,304.029022,5333600
19/04/2012,303.148163,308.438446,299.799805,299.949951,6582600
20/04/2012,302.427429,304.729736,298.213226,298.328339,6110600
23/04/2012,296.746735,299.524536,295.395386,299.099091,4391200
24/04/2012,299.419434,303.618622,298.958954,300.935944,3854300
25/04/2012,302.302307,305.980988,301.74173,305.165161,3638500
26/04/2012,305.760773,309.309296,305.155151,308.04303,4180800
27/04/2012,307.81781,308.67868,305.605591,307.797791,3269500
30/04/2012,306.801788,308.348358,300.605591,302.727722,4809700
01/05/2012,302.197205,306.10611,300.395386,302.517517,4000500
02/05/2012,300.900909,304.359344,300.605591,303.933929,3219700
03/05/2012,305.115112,307.722717,304.779785,305.815826,3732200
04/05/2012,303.263275,304.249237,298.703705,298.783783,4410300
07/05/2012,297.797791,305.590576,297.797791,304.079071,3985000
08/05/2012,303.068054,308.758759,300.650665,306.701691,5349200
09/05/2012,303.713715,308.498505,301.206207,304.879883,4652900
10/05/2012,306.786774,308.403412,305.42041,307.137146,3068700
11/05/2012,305.480469,307.582581,302.687683,302.917908,4194600
14/05/2012,300.690704,304.554565,300.590576,302.302307,3645100
15/05/2012,302.977966,307.8078,302.177185,305.86087,4199900
16/05/2012,309.289276,315.365356,308.27829,314.779785,9660500
17/05/2012,317.232239,319.244232,310.925934,311.836823,6700800
18/05/2012,312.862854,316.52652,298.648651,300.500488,11935000
21/05/2012,300.555542,308.153168,300.300293,307.362366,6144600
22/05/2012,307.027039,307.212219,298.298309,300.700714,6097600
23/05/2012,301.126129,305.105103,298.858856,305.035034,6349800
24/05/2012,304.884888,306.266266,299.734741,302.132141,3778800
25/05/2012,300.800812,301.166168,294.434448,296.061066,7156600
29/05/2012,298.203217,299.864868,294.454468,297.467468,5206100
30/05/2012,294.374359,296.246246,292.057068,294.409424,3809500
31/05/2012,294.654663,295.295288,289.789795,290.720734,5930600
01/06/2012,286.181183,286.611603,284.459473,285.775787,6109600
04/06/2012,285.395386,290.535522,285.290283,289.584595,4860500
05/06/2012,288.013,289.35434,283.518524,285.490479,4675100
06/06/2012,288.528534,291.276276,287.092102,290.575562,4187400
07/06/2012,294.094086,294.239227,288.91391,289.404419,3513400
08/06/2012,288.213226,290.790802,287.577576,290.515503,2817900
11/06/2012,292.3974,292.952942,283.628632,284.534546,5316800
12/06/2012,285.170166,285.435425,279.56958,282.832825,6441900
13/06/2012,281.141144,283.783783,279.619629,280.825836,3904400
14/06/2012,280.930939,282.81781,278.538544,279.80481,4685100
15/06/2012,280.450439,282.542542,278.823822,282.537537,5996300
18/06/2012,281.591583,287.392395,279.904907,285.710724,4988800
19/06/2012,287.082092,292.432434,286.846832,291.056061,4148200
20/06/2012,290.19519,290.290283,287.042053,289.044037,4688700
21/06/2012,290.210205,290.210205,282.147156,282.887878,4018500
22/06/2012,284.284271,286.026031,283.193207,286.026031,4451300
25/06/2012,283.948944,284.329315,278.953949,280.630646,3160000
26/06/2012,281.661652,283.583588,280.02002,282.62262,2697600
27/06/2012,284.134125,287.282288,283.293304,284.934937,3381200
28/06/2012,283.233246,283.398407,278.883881,282.437439,3837900
29/06/2012,287.767761,290.355347,286.386383,290.325317,5033900
02/07/2012,291.201202,291.791779,288.538544,290.525513,3307600
03/07/2012,290.295288,294.499512,289.289276,294.209198,2376600
05/07/2012,294.674683,300.330322,294.564575,298.25827,4687100
06/07/2012,296.521515,297.057068,291.701691,293.283295,4319200
09/07/2012,292.767761,294.594604,290.915924,293.298309,3426700
10/07/2012,295.390381,296.511505,289.659668,291.141144,3842300
11/07/2012,288.438446,289.214203,282.752747,285.88089,6991600
12/07/2012,283.843842,286.251251,281.326324,285.525513,4614900
13/07/2012,286.361359,289.864868,284.55957,288.548553,3948000
16/07/2012,288.47348,289.884888,286.176178,287.747742,2922200
17/07/2012,289.504517,290.625641,284.484497,288.653656,3356800
18/07/2012,288.778778,292.137146,288.353363,290.670685,3093300
19/07/2012,293.363373,299.539551,293.293304,296.826813,9340000
20/07/2012,304.684692,306.776764,299.389404,305.715729,12914400
23/07/2012,300.540527,309.484497,299.424438,308.063049,7116200
24/07/2012,307.8078,309.274261,302.472473,304.089081,4014700
25/07/2012,304.464478,306.997009,302.987976,304.299286,3642300
26/07/2012,307.8078,308.743744,305.320313,306.987,3367000
27/07/2012,309.754761,317.81781,309.059052,317.797791,7092300
30/07/2012,318.343353,321.621613,315.065063,316.466461,4369000
31/07/2012,314.444458,318.568573,314.424438,316.801788,3727400
01/08/2012,318.968964,320.075073,316.006012,316.656647,3685500
02/08/2012,313.068054,319.33432,312.017029,314.689697,3951400
03/08/2012,320.320313,322.18219,318.388397,320.985992,3790400
06/08/2012,320.125122,325.015015,319.929932,321.73172,3561200
07/08/2012,321.216217,322.452454,318.553558,320.590576,3959600
08/08/2012,319.844849,323.25827,319.56958,321.436432,2641700
09/08/2012,322.577576,323.508514,321.081085,321.49649,2138400
10/08/2012,319.614624,321.441437,318.383392,321.32132,2866300
13/08/2012,324.034027,330.405396,323.663666,330.335327,6529200
14/08/2012,329.954956,336.761749,329.829834,334.664673,7316000
15/08/2012,335.475464,337.462463,332.382385,334.104095,4816500
16/08/2012,334.089081,337.657654,333.873871,336.771759,3431900
17/08/2012,337.3974,338.963959,336.186188,338.908905,4351000
20/08/2012,338.088074,339.77478,336.666656,338.108093,3512600
21/08/2012,336.891907,339.339325,331.416412,335.090088,4439900
22/08/2012,334.024017,340.640656,333.683685,338.928925,3814500
23/08/2012,337.472473,340.580566,335.835846,338.738739,3564800
24/08/2012,338.138153,340.565552,337.37738,339.654663,2850300
27/08/2012,331.826813,336.336334,329.949951,334.944946,5222100
28/08/2012,332.832825,339.149139,332.702698,338.963959,4113000
29/08/2012,339.024017,344.839844,338.413422,344.349335,5974600
30/08/2012,342.462463,344.039032,340.43042,341.181183,3250500
31/08/2012,342.342346,344.634644,340.360352,342.887878,4249900
04/09/2012,342.617615,342.842834,337.087097,340.86087,3775400
05/09/2012,340.340332,343.593597,339.909912,340.700714,3412900
06/09/2012,343.323334,350.295288,342.707703,350.050049,6080900
07/09/2012,350.350342,356.481476,349.184174,353.428436,6459500
10/09/2012,355.235229,356.761749,349.544556,350.735748,5114800
11/09/2012,349.329315,350.67569,345.845856,346.441437,3743800
12/09/2012,345.050049,347.802795,340.780792,345.785797,5279300
13/09/2012,346.891907,354.854858,345.615601,353.373383,5312600
14/09/2012,355.155151,356.856842,353.858856,355.19519,5231700
17/09/2012,354.409424,356.796783,352.852844,355.345337,3013500
18/09/2012,354.244232,359.689697,353.743744,359.499512,4129400
19/09/2012,359.1091,364.644653,358.563568,364.114105,6190400
20/09/2012,362.597595,366.056061,360.970978,364.424438,5808900
21/09/2012,366.471466,367.82782,365.425415,367.362366,12705400
24/09/2012,365.865875,375.395386,365.490479,375.065063,7120400
25/09/2012,376.901917,382.82782,374.204193,374.954956,12104800
26/09/2012,375.300293,381.001007,370.87088,377.107117,11334400
27/09/2012,380.355347,381.801788,376.201202,378.628632,7854300
28/09/2012,377.452454,380.030029,375.950958,377.627625,5561400
01/10/2012,379.904907,382.882874,378.48349,381.271271,6329600
02/10/2012,382.982971,383.378387,375.510498,378.873871,5574800
03/10/2012,378.238251,382.342346,376.476471,381.631622,4412100
04/10/2012,381.756744,385.330322,380.080078,384.409424,4903400
05/10/2012,385.740753,387.577576,382.887878,384.209198,5466300
08/10/2012,380.88089,382.17218,377.452454,379.299286,3913200
09/10/2012,380.21521,381.041046,371.636627,372.417419,6000300
10/10/2012,371.3013,374.13913,369.514526,372.652649,4075700
11/10/2012,376.826813,379.629639,375.520508,376.116119,4763000
12/10/2012,376.3013,377.812805,372.422424,372.747742,4803500
15/10/2012,371.341339,372.287292,365.715729,370.86087,6032100
16/10/2012,370.435425,373.868866,368.598602,372.722717,4112200
17/10/2012,372.347351,378.548553,370.500488,378.123108,4581200
18/10/2012,378.148163,380.090088,338.338348,347.847839,24859900
19/10/2012,353.143158,353.703705,336.336334,341.236237,22941400
22/10/2012,340.845856,342.657654,335.185181,339.674683,8103000
23/10/2012,336.341339,344.009003,336.336334,340.515503,5827300
24/10/2012,343.743744,343.843842,337.972961,338.988983,4988000
25/10/2012,340.340332,341.341339,337.092102,339.219208,4797300
26/10/2012,338.588593,341.856842,335.935944,337.912903,3897600
31/10/2012,340.270264,340.840851,337.83783,340.490479,3070900
01/11/2012,340.090088,345.795807,339.699707,344.13913,4096000
02/11/2012,347.742737,348.123108,344.029022,344.304291,4644100
05/11/2012,342.59259,343.773773,338.118103,341.821808,3268500
06/11/2012,343.083069,343.593597,339.114105,341.201202,3162400
07/11/2012,337.83783,339.454468,333.578583,333.89389,4460100
08/11/2012,335.435425,336.081085,325.940948,326.471466,5188800
09/11/2012,327.652649,334.504517,325.475464,331.846832,6221900
12/11/2012,332.207214,335.235229,330.765778,333.283295,2808900
13/11/2012,331.831818,334.134125,329.444458,329.854858,3185200
14/11/2012,330.660675,331.421417,325.575562,326.601593,3333400
15/11/2012,325.325317,330.330322,322.272278,323.953949,3694100
16/11/2012,323.318329,326.836823,318.318329,323.91391,6869500
19/11/2012,328.178192,334.7948,328.093079,334.439453,4731600
20/11/2012,335.090088,339.339325,332.617615,335.320313,4173200
21/11/2012,334.829834,335.235229,330.530518,333.26828,4220100
23/11/2012,335.320313,335.335327,333.383392,334.319305,1843100
26/11/2012,333.553558,333.833832,329.839844,330.905914,4404700
27/11/2012,330.415405,337.83783,329.329315,335.690704,5012300
28/11/2012,334.339325,342.797791,332.277283,342.177185,6077900
29/11/2012,344.234222,347.297302,341.341339,346.29129,5547400
30/11/2012,346.001007,349.959961,343.188202,349.534546,6320800
03/12/2012,351.471466,353.298309,347.402405,347.972961,4380600
04/12/2012,347.847839,348.103088,343.193207,345.86087,3979400
05/12/2012,346.421417,347.597595,341.5065,344.254242,3721000
06/12/2012,344.13913,348.153168,342.597595,345.910919,2921600
07/12/2012,347.847839,348.788788,341.551544,342.447449,3834700
10/12/2012,343.038025,346.171173,342.237244,343.05304,2730600
11/12/2012,345.345337,351.31131,344.204193,348.788788,5369800
12/12/2012,349.964966,352.107117,347.087097,349.12912,4847100
13/12/2012,358.318329,358.593597,350.125122,351.701691,6882900
14/12/2012,349.934937,354.264252,349.564575,351.331329,4255900
17/12/2012,353.103088,361.32132,352.362366,360.750763,6064700
18/12/2012,358.658661,364.914917,357.882874,360.895905,6003700
19/12/2012,360.715729,361.861847,358.6987,360.415405,3833300
20/12/2012,361.992004,362.687683,358.843842,361.541534,3310600
21/12/2012,357.342346,359.769775,355.615601,358.173187,7044900
24/12/2012,357.61261,357.947937,354.089081,355.105103,1680100
26/12/2012,354.389404,356.796783,351.556549,354.789795,2362400
27/12/2012,353.92392,354.77478,349.654663,353.498505,3291500
28/12/2012,351.196198,353.808807,350.355347,350.355347,2801100
31/12/2012,350.350342,355.640656,348.348358,354.044037,3990800
02/01/2013,360.070068,363.863861,358.633636,361.987,5077500
03/01/2013,362.82782,366.331329,360.720734,362.197205,4631700
04/01/2013,365.035034,371.10611,364.204193,369.35434,5521400
07/01/2013,368.093079,370.060059,365.65567,367.742737,3308000
08/01/2013,368.138153,368.518524,362.577576,367.017029,3348800
09/01/2013,366.501495,369.544556,364.664673,369.429443,4045300
10/01/2013,371.786774,372.872864,367.117126,371.111115,3667700
11/01/2013,371.371368,371.586578,368.518524,370.365356,2567800
14/01/2013,368.868866,371.471466,361.53653,361.987,5722000
15/01/2013,360.025024,367.867859,356.406403,362.82782,7847500
16/01/2013,361.561554,362.532532,357.1922,357.952942,4042700
17/01/2013,359.214203,360.180176,355.865875,356.016022,4418500
18/01/2013,355.535522,356.74173,351.016022,352.607605,6447100
22/01/2013,352.682678,353.02301,348.108093,351.786774,7577200
23/01/2013,368.363373,374.874878,368.263275,371.121124,11806300
24/01/2013,370.990997,378.793793,370.625641,377.482483,6758600
25/01/2013,375.760773,379.619629,375.500488,377.212219,4447300
28/01/2013,376.256256,378.178192,374.319305,375.740753,3250900
29/01/2013,373.748749,378.853851,373.643646,377.217224,3490700
30/01/2013,377.247253,380.855865,376.831818,377.292297,3462500
31/01/2013,375.630646,379.189178,375.500488,378.223236,3265100
01/02/2013,379.479492,388.68869,379.429443,388.188202,7484700
04/02/2013,384.229218,385.620605,379.514526,379.889893,6074900
05/02/2013,380.945953,385.940948,380.115112,383.253265,3737600
06/02/2013,379.914917,386.866852,379.629639,385.470459,4152000
07/02/2013,385.235229,389.7948,383.133148,387.362366,5674700
08/02/2013,390.455444,393.728729,390.170166,393.078064,6034100
11/02/2013,389.5896,391.891907,387.262268,391.601593,4331200
12/02/2013,391.266266,394.34433,390.075073,390.740753,3714200
13/02/2013,390.455444,393.068054,390.375366,391.821808,2394000
14/02/2013,390.255249,394.764771,389.274261,394.304291,3467100
15/02/2013,394.094086,397.027039,393.928925,396.841827,5454100
19/02/2013,398.393402,403.9039,398.038025,403.828827,5857700
20/02/2013,403.05304,404.889893,396.29129,396.626617,5522800
21/02/2013,399.399414,403.128143,396.006012,398.163177,7005700
22/02/2013,400.030029,401.026031,397.297302,400.255249,4103600
25/02/2013,401.551544,404.609619,395.640656,395.780792,4603100
26/02/2013,397.897888,398.373383,392.59259,395.460449,4400500
27/02/2013,397.797791,402.777771,395.950958,400.290283,4048100
28/02/2013,400.950958,403.898895,400.915924,401.001007,4527000
01/03/2013,399.299286,403.973969,398.47348,403.498505,4346400
04/03/2013,403.05304,411.831818,402.902893,411.161163,5545600
05/03/2013,414.879883,420.495483,414.864868,419.719727,8080100
06/03/2013,420.935944,422.422424,414.819824,416.10611,5740200
07/03/2013,417.447449,418.728729,415.2052,416.716705,4101200
08/03/2013,417.667664,417.877869,412.937927,416.176178,5817900
11/03/2013,416.261261,420.270264,416.166168,417.82782,3186200
12/03/2013,415.770782,416.361359,412.247253,414.219208,4012500
13/03/2013,414.364349,415.760773,411.566559,413.068054,3279300
14/03/2013,413.908905,413.908905,409.104095,411.181183,3299000
15/03/2013,409.659668,410.560547,407.077087,407.557556,6193200
18/03/2013,402.902893,406.786774,401.136139,404.299286,3672900
19/03/2013,406.026031,410.035034,403.628632,406.066071,4192200
20/03/2013,408.823822,409.164154,406.126129,407.762756,2924600
21/03/2013,406.051056,408.868866,405.330322,406.036041,2952200
22/03/2013,407.777771,408.028015,405.22522,405.560547,2973400
25/03/2013,406.611603,410.025024,403.813812,405.22522,3420500
26/03/2013,407.157166,407.40741,404.299286,406.616608,2381400
27/03/2013,403.743744,403.9039,401.066071,401.73172,4322000
28/03/2013,402.3974,403.088074,397.047058,397.492493,4571000
01/04/2013,397.902893,401.52652,397.022034,400.996002,3610900
02/04/2013,402.672668,407.822815,402.402405,406.926941,4078900
03/04/2013,407.137146,407.507507,400.735748,403.50351,3473500
04/04/2013,402.527527,403.27829,396.046051,397.932922,4890300
05/04/2013,393.423431,393.888885,388.588593,391.916931,6860900
08/04/2013,389.764771,390.165161,384.584595,387.812805,5658500
09/04/2013,388.138153,392.267273,386.941956,389.214203,4310200
10/04/2013,391.851837,396.571564,388.388397,395.485474,3953200
11/04/2013,396.836823,396.94696,392.422424,395.590576,4053300
12/04/2013,396.391388,396.446442,391.856842,395.42041,3270100
15/04/2013,393.368378,398.898895,388.898895,391.356354,4901200
16/04/2013,393.68869,398.398407,392.352356,397.082092,3480500
17/04/2013,393.768768,395.815826,389.439453,391.671661,4069900
18/04/2013,393.068054,393.293304,381.011017,383.338348,6638300
19/04/2013,384.964966,402.122131,383.513519,400.335327,11594700
22/04/2013,400.700714,402.382385,387.887878,400.455444,5761000
23/04/2013,400.900909,408.158173,400.580566,404.35434,4580000
24/04/2013,404.459473,409.409424,404.404419,407.132141,3654500
25/04/2013,408.533539,408.643646,404.219208,404.954956,3980400
26/04/2013,404.204193,404.274261,398.68869,401.111115,4970400
29/04/2013,402.027039,411.761749,401.901917,409.939941,4596900
30/04/2013,409.909912,414.234222,409.249237,412.697693,4608700
01/05/2013,412.042053,412.772766,408.588593,410.625641,2907000
02/05/2013,410.460449,417.692688,409.934937,415.220215,4032500
03/05/2013,418.898895,423.823822,418.418427,423.283295,5020100
06/05/2013,424.554565,431.356354,424.554565,431.206207,4278300
07/05/2013,431.936951,432.367371,425.760773,429.044037,3914000
08/05/2013,428.928925,437.37738,426.881897,437.252258,4931600
09/05/2013,435.855865,440.270264,434.549561,436.176178,4396700
10/05/2013,438.093079,440.710724,436.51651,440.555542,3791600
13/05/2013,439.884888,441.676666,437.127136,439.204193,2894100
14/05/2013,439.189178,444.789795,439.009003,443.993988,3155400
15/05/2013,448.198212,458.648651,447.457458,458.403412,7963800
16/05/2013,459.959961,460.450439,451.456451,452.38739,6412700
17/05/2013,455.465454,457.202209,450.710724,455.045044,5578400
20/05/2013,452.952942,460.760773,452.952942,454.719727,4540800
21/05/2013,454.464478,456.286285,449.254242,453.938934,3962000
22/05/2013,451.73172,455.110107,443.883881,445.155151,5116000
23/05/2013,438.938934,445.425415,437.437439,441.836823,4545600
24/05/2013,438.068054,439.849854,435.940948,437.097107,4589000
28/05/2013,442.1922,446.51651,440.640656,441.07608,4510400
29/05/2013,438.293304,439.434448,432.577576,434.5896,4022700
30/05/2013,435.395386,439.889893,433.638641,435.815826,4237100
31/05/2013,434.494507,438.938934,434.194183,436.046051,3934800
03/06/2013,436.936951,437.422424,427.937927,434.249237,4946400
04/06/2013,434.359344,435.730743,427.462463,429.97998,3733400
05/06/2013,431.686676,435.160156,428.993988,430.280273,4209300
06/06/2013,432.582581,433.598602,424.034027,432.752747,5153000
07/06/2013,435.64566,440.44043,433.093079,440.305298,5343800
10/06/2013,441.491486,445.945953,440.485474,445.555542,4670900
11/06/2013,442.427429,443.943939,440.200195,440.345337,3511600
12/06/2013,443.173187,443.443451,435.260254,436.426422,4405100
13/06/2013,434.924927,440.270264,433.183197,438.938934,4135600
14/06/2013,440.490479,442.792786,437.502502,437.957947,4485500
17/06/2013,440.055054,445.160156,439.57959,443.568573,4288300
18/06/2013,444.769775,450.950958,444.619629,450.760773,4329400
19/06/2013,451.136139,455.875885,449.199188,450.790802,5825900
20/06/2013,447.442444,450.950958,442.097107,442.812805,6737200
21/06/2013,444.614624,445.385376,436.971985,440.905914,7956600
24/06/2013,436.376373,438.598602,432.057068,435.330322,6027700
25/06/2013,439.069061,440.280273,432.687683,433.533539,5101200
26/06/2013,437.312317,439.439453,435.720734,437.262268,3659100
27/06/2013,439.839844,442.787781,438.763763,438.973969,3849100
28/06/2013,437.887878,441.361359,437.532532,440.625641,4693900
01/07/2013,443.668671,446.486481,442.942932,444.384399,3446100
02/07/2013,445.545532,445.945953,439.074066,441.596588,3779200
03/07/2013,440.390381,445.030029,439.689697,443.658661,2091900
05/07/2013,445.450439,448.153168,444.114105,447.1922,3400300
08/07/2013,450.055054,453.588593,448.988983,452.997986,3935000
09/07/2013,455.955963,456.931946,449.439453,453.073059,3954800
10/07/2013,452.177185,456.026031,450.640656,453.448456,3413300
11/07/2013,456.95697,460.865875,454.714722,460.580566,5163200
12/07/2013,460.460449,461.961975,458.078064,461.961975,5131200
15/07/2013,462.61261,464.464478,458.638641,462.8078,3917000
16/07/2013,464.029022,464.449463,457.40741,460.265259,3962000
17/07/2013,460.960968,463.89389,458.608612,459.734741,3009100
18/07/2013,459.954956,460.460449,452.047058,455.795807,7261700
19/07/2013,443.748749,451.926941,438.243256,448.748749,14703800
22/07/2013,451.451447,456.791779,448.948944,455.805817,5800500
23/07/2013,455.805817,456.95697,450.235229,452.352356,4087300
24/07/2013,454.084076,455.605591,450.800812,451.901917,4152800
25/07/2013,447.382385,448.873871,443.48349,444.294281,5996100
26/07/2013,443.938934,445.44043,441.441437,443.118103,3551800
29/07/2013,442.892883,447.857849,440.885895,441.576569,3780000
30/07/2013,443.173187,448.253265,440.875885,445.905914,3507600
31/07/2013,446.941956,448.703705,443.533539,444.319305,4342600
